Purchase_Date,Age,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Device_Type_Defibrillator,Device_Type_Infusion Pump,Device_Type_MRI Scanner,Device_Type_PET Scanner,Device_Type_X-Ray Machine,Manufacturer_ImagingTech,Manufacturer_MedEquip,Manufacturer_RescueTech,Manufacturer_ScanPro,Manufacturer_UltraMed,Model_Model-150,Model_Model-200,Model_Model-250,Model_Model-300,Model_Model-350,Model_Model-400,Model_Model-450,Model_Model-500,Model_Model-550,Model_Model-600,Model_Model-650,Country_France,Country_Italy,Country_Japan,Country_UK,Country_USA,abnormal,after,battery,caused,check,circuit,completed,component,crash,critical,data,degraded,delay,detecting,diagnostics,driver,due,during,failure,firmware,fix,functionality,initiated,inspection,issue,lag,log,minor,misalignment,mitigation,moderate,observed,operational,overheating,performance,quick,replacement,reset,restored,routine,sensor,software,sound,spike,system,to,update,via,voltage,wear
2013-07-15,1.6635775162115458,1.5065484960371827,2.6549120262897876,1.3985984407589995,0.029847218127589486,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.34413586844834265,0.2646523576748232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23075542836645768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646523576748232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646523576748232,0.0,0.0,0.0,0.6519477061307667,0.0,0.0,0.0,0.27337614668497706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34413586844834265
2016-07-31,0.7187632552020045,-0.8428786413466391,-0.9348928514622837,1.3985984407589995,-0.6777876847945185,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.36387474862365615,0.2912816163861424,0.0,0.0,0.0,0.0,0.0,0.23237978518425845,0.0,0.0,0.0,0.0,0.0,0.2912816163861424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912816163861424,0.0,0.3202487845559203,0.3135508118083204,0.0,0.0,0.37541530908124116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912816163861424,0.0,0.0,0.0,0.36387474862365615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-24,1.6635775162115458,-1.2607658592845663,-1.2463402891743587,-0.7117609715488276,2.860386829816021,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.27455311692511297,0.0,0.2881848117867883,0.0,0.3427651536024942,0.0,0.0,0.0,0.0,0.0,0.2881848117867883,0.0,0.0,0.2881848117867883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881848117867883,0.0,0.0,0.0,0.0,0.0,0.3108265352803398,0.0,0.27507001197870956,0.0,0.5501400239574191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,-0.22605100580753704,-1.7017685578142818,0.49478480789478385,-1.41521410898477,-0.6777876847945185,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.28810907561215565,0.0,0.3024138303700319,0.0,0.0,0.0,0.0,0.0,0.26410354910227063,0.0,0.3024138303700319,0.0,0.0,0.3024138303700319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39561802339246815,0.3024138303700319,0.0,0.40022775204125605,0.2853251107726402,0.0,0.0,0.0,0.0,0.288651492168005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19,-0.855927179813898,0.8238746167328443,3.145019799329361,-0.008307834112885203,-1.3854225877166262,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.26880729980823187,0.3651897230451701,0.28215371207488327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28215371207488327,0.0,0.0,0.28215371207488327,0.5640815510464482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28215371207488327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693133773395951,0.2919221494789818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15,-1.1708652668170785,-0.6000170768631855,-0.7698246322174934,-0.008307834112885203,0.7374821210496973,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,0.25006119552278433,0.0,0.0,0.23305918143728294,0.0,0.0,0.19949479688917296,0.0,0.0,0.0,0.0,0.0,0.25006119552278433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25006119552278433,0.0,0.0,0.0,0.0,0.0,0.0,0.3092185566500649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277010051295956,0.25006119552278433,0.0,0.25310003578593354,0.233497956780391,0.0,0.0,0.4038532498442986,0.0,0.0,0.0,0.0,0.0
2021-01-23,-0.855927179813898,-0.6730558231262849,-0.6337274621359038,0.6951453033230572,0.029847218127589486,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.3349642774568301,0.0,0.0,0.0,0.0,0.0,0.2589045473724328,0.0,0.0,0.0,0.0,0.2589045473724328,0.0,0.2586972705549422,0.0,0.0,0.0,0.0,0.0,0.28477112098276786,0.0,0.34941777600916424,0.3409573006193072,0.0,0.2589045473724328,0.0,0.0,0.0,0.0,0.24417661019877646,0.0,0.0,0.0,0.0,0.0,0.0,0.24702327354063583,0.0,0.0,0.213623179367668,0.2589045473724328,0.0,0.2589045473724328,0.0,0.0
2020-07-20,-0.5409890928107175,-0.32086512649723076,-1.15669768766577,0.6951453033230572,-1.3854225877166262,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.2576184937534523,0.0,0.0,0.0,0.0,0.0,0.20552388777792957,0.0,0.0,0.2809610577788316,0.0,0.0,0.2576184937534523,0.0,0.0,0.0,0.0,0.0,0.3370748627025171,0.0,0.2576184937534523,0.0,0.0,0.27731406072036124,0.3294884174263969,0.0,0.3320289404370979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27182453840840437,0.2576184937534523,0.24055468420246015,0.0,0.0,0.0,0.0,0.0,0.0,0.26882734357110555,0.0,0.0,0.0
2018-07-04,0.08888708119564344,-0.39243374556419947,-0.8363757047157082,-0.7117609715488276,-1.3854225877166262,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.2774694377281477,0.0,0.0,0.0,0.0,0.0,0.22136065136698224,0.0,0.0,0.0,0.0,0.0,0.2774694377281477,0.0,0.0,0.0,0.0,0.0,0.0,0.36574172213744405,0.2774694377281477,0.0,0.0,0.0,0.0,0.36648740849201106,0.0,0.0,0.0,0.0,0.0,0.0,0.3592405298371375,0.0,0.36574172213744405,0.3348753694267516,0.0,0.2774694377281477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,-1.8007414408234395,1.3262962576844437,-0.3625447947346486,1.3985984407589995,-0.6777876847945185,2,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3458377669653759,0.0,0.0,0.2908846515728176,0.0,0.0,0.0,0.0,0.2908846515728176,0.0,0.0,0.3888942741437533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908846515728176,0.0,0.0,0.0,0.0,0.27433750739700413,0.0,0.0,0.0,0.0,0.0,0.0,0.2775357929533823,0.0,0.0,0.2400100914753498,0.2908846515728176,0.3101548831315382,0.2908846515728176,0.0,0.0
2016-06-27,0.7187632552020045,-1.6122557366109997,0.0057015615142969895,1.3985984407589995,-1.3854225877166262,2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.22209712122990538,0.0,0.0,0.0,0.0,0.0,0.1771855085184256,0.0,0.0,0.0,0.0,0.0,0.22209712122990538,0.0,0.57774167087563,0.0,0.0,0.0,0.0,0.0,0.22209712122990538,0.0,0.24418407865794128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22209712122990538,0.0,0.0,0.0,0.0,0.2855116771089472,0.0,0.0,0.46352090834103904,0.0,0.2855116771089472,0.0
2018-12-15,0.08888708119564344,0.010713989386917276,2.137621140518001,1.3985984407589995,2.152751926893913,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.3502057029701156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32619295023328604,0.0,0.0,0.2743613674894517,0.0,0.0,0.0,0.0,0.2743613674894517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2743613674894517,0.0,0.0,0.0,0.0,0.25875416002912677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3502057029701156,0.0,0.4527533271514751,0.2743613674894517,0.0,0.2743613674894517,0.0,0.0
2017-03-14,0.4038251681988239,0.4718720123305087,-0.44360472649641797,-0.7117609715488276,-0.6777876847945185,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,0.2952519412420127,0.0,0.0,0.0,0.0,0.0,0.2355472464492899,0.0,0.0,0.3220044357607291,0.0,0.0,0.2952519412420127,0.0,0.0,0.0,0.0,0.0,0.38631546247626253,0.0,0.2952519412420127,0.0,0.3246139474699404,0.0,0.3776207734333073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952519412420127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3080982032457007,0.0,0.0,0.0
2014-03-12,1.3486394292083654,0.5878991614316778,-0.24960535707247228,-0.7117609715488276,-1.3854225877166262,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3844394326522756,0.0,0.0,0.30154361579307115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5258432371042518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30154361579307115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3938475321225672,0.0,0.30154361579307115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3844394326522756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-01,0.4038251681988239,1.411488573716251,1.2064376428725403,-0.008307834112885203,-1.3854225877166262,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0,0.0,0.36570735155462525,0.0,0.2675089878808548,0.0,0.2807909383332406,0.0,0.0,0.3114181917787938,0.3130311503788499,0.0,0.0,0.0,0.2807909383332406,0.0,0.0,0.2807909383332406,0.2806785472536433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807909383332406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26801262110919644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36570735155462525
2019-11-15,-0.22605100580753704,-0.8576769374263133,-1.2220961692584975,-0.7117609715488276,0.029847218127589486,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,0.2913840555945476,0.37126243589776703,0.0,0.0,0.0,0.0,0.4649230190717957,0.0,0.0,0.0,0.0,0.0,0.2913840555945476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2913840555945476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30745205927396785,0.2913840555945476,0.0,0.0,0.27208372525561036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37126243589776703
2021-05-13,-0.855927179813898,0.9794221102681036,-0.9328966027626947,1.3985984407589995,-0.6777876847945185,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.2964120067327524,0.0,0.0,0.0,0.0,0.0,0.4729454560515747,0.0,0.0,0.32326961367021134,0.0,0.0,0.2964120067327524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964120067327524,0.0,0.0,0.3190734331053013,0.37910447181647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2735890810531067,0.0,0.0,0.0,0.2964120067327524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27,0.08888708119564344,1.3951968318569747,-0.8070753679447626,-0.008307834112885203,1.4451170239718052,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22171083188814525,0.32336412821137084,0.30152765874867576,0.0,0.2719820411497443,0.0,0.0,0.0,0.0,0.2719820411497443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29915515788132824,0.0,0.0,0.0,0.0,0.2719820411497443,0.0,0.0,0.0,0.0,0.2565101830650965,0.0,0.3354051240632073,0.0,0.0,0.0,0.0,0.2595006338472194,0.0,0.0,0.2244134718798019,0.2719820411497443,0.0,0.2719820411497443,0.0,0.0
2018-10-20,0.08888708119564344,-0.021709224051245975,-1.1569881296976263,-0.008307834112885203,-0.6777876847945185,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.2877604489962648,0.0,0.30204789427427897,0.0,0.0,0.0,0.0,0.0,0.2637839703928091,0.0,0.30204789427427897,0.0,0.0,0.30204789427427897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381795173873228,0.0,0.39513930548888354,0.30204789427427897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2883022092005297,0.31250508771880475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-08,-1.1708652668170785,-0.7744839824476193,-0.08637871073049722,-0.008307834112885203,0.7374821210496973,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.354634908488094,0.0,0.0,0.27816577465576947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253803386269981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27816577465576947,0.0,0.3055888430637372,0.0,0.0,0.36588242048846614,0.0,0.0,0.0,0.0,0.27816577465576947,0.0,0.0,0.0,0.0,0.2995396122100046,0.0,0.2650815016304547,0.0,0.2650815016304547,0.354634908488094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,-1.1708652668170785,-0.10631907674610992,-0.14383864928701018,0.6951453033230572,0.029847218127589486,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.26633655308946,0.0,0.34416533441109465,0.0,0.0,0.0,0.0,0.0,0.0,0.23222391040747112,0.0,0.0,0.0,0.0,0.0,0.26580336657915354,0.3556469196385552,0.0,0.0,0.26633655308946,0.0,0.2925934336275241,0.0,0.3590158528020161,0.35032297855305305,0.0,0.0,0.0,0.0,0.26633655308946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28363911769966965,0.0,0.0,0.0
2019-12-03,-0.22605100580753704,-0.3521706154188746,-0.510068580659775,-0.7117609715488276,0.029847218127589486,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.36836282568240647,0.0,0.0,0.28893357170385503,0.0,0.0,0.0,0.2352459867735352,0.0,0.0,0.0,0.0,0.2519266810760643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28893357170385503,0.32419877346967335,0.31741818708113695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28893357170385503,0.0,0.0,0.0,0.0,0.31113479050298837,0.0,0.0,0.0,0.0,0.36836282568240647,0.0,0.23811361938451944,0.0,0.0,0.0,0.0,0.0
2013-10-10,1.6635775162115458,-0.7359580624718289,-0.3479398641074526,1.3985984407589995,0.029847218127589486,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.3213771269437643,0.0,0.0,0.0,0.0,0.0,0.25638949910015346,0.373942789141211,0.0,0.0,0.0,0.0,0.3213771269437643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3213771269437643,0.0,0.0,0.3459471981103608,0.0,0.0,0.41420359767330106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3213771269437643,0.0,0.0,0.3000901532940322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,-1.1708652668170785,-0.3698183050051826,-0.49929973124513377,-0.008307834112885203,0.7374821210496973,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,0.21049011670435525,0.0,0.0,0.0,0.0,0.0,0.16792562713029013,0.0,0.0,0.2295624237980502,0.0,0.0,0.21049011670435525,0.0,0.0,0.0,0.0,0.0,0.0,0.5549080893859668,0.21049011670435525,0.0,0.23142278895569374,0.0,0.2692122542381964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5549080893859668,0.0,0.0,0.21049011670435525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-25,-1.485803353820259,-0.4206022394395817,3.2609609851466264,0.6951453033230572,-0.6777876847945185,3,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.3923308824685419,0.30171598648552217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2630719118399841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30171598648552217,0.33854131999259723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30171598648552217,0.0,0.0,0.0,0.37162534091970095,0.0,0.0,0.0,0.31166151136281867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3923308824685419
2019-07-23,-0.22605100580753704,0.6111243643200185,-0.6140766124549204,1.3985984407589995,-0.6777876847945185,2,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.41335864757804963,0.0,0.0,0.324227044947183,0.0,0.0,0.0,0.2639814773945487,0.0,0.0,0.0,0.0,0.2826997322151399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324227044947183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324227044947183,0.0,0.0,0.0,0.0,0.34914016086867494,0.0,0.0,0.0,0.0,0.41335864757804963,0.0,0.267199393685725,0.0,0.0,0.0,0.0,0.0
2022-11-17,-1.1708652668170785,1.8308196596783397,-0.49041545782027707,-1.41521410898477,-0.6777876847945185,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.2518239395474307,0.0,0.26432711977434425,0.0,0.6287779376644554,0.0,0.2946769681046213,0.0,0.0,0.0,0.26432711977434425,0.0,0.0,0.26432711977434425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26432711977434425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522980428837436,0.0,0.2522980428837436,0.0,0.0,0.21818474549605313,0.0,0.0,0.0,0.0,0.0
2014-11-29,1.3486394292083654,0.2508693743961394,1.8261432003712403,-0.7117609715488276,-0.6777876847945185,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.32380319136450475,0.0,0.0,0.0,0.0,0.0,0.0,0.36040363654534086,0.0,0.28233016620826623,0.0,0.0,0.0,0.0,0.0,0.3231549608019812,0.0,0.0,0.0,0.32380319136450475,0.0,0.0,0.42265225216200614,0.0,0.0,0.0,0.0,0.0,0.0,0.32380319136450475,0.0,0.0,0.0,0.0,0.3486837390175454,0.0,0.0,0.0,0.0,0.0,0.0,0.26685009086824535,0.0,0.0,0.0,0.0,0.0
2013-04-23,1.6635775162115458,1.1112275573275585,3.1405255834168133,0.6951453033230572,-1.3854225877166262,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.24955084034267666,0.0,0.2619411600961905,0.0,0.0,0.0,0.2920170542653662,0.0,0.0,0.0,0.2619411600961905,0.0,0.0,0.2619411600961905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3424539964081207,0.0,0.0,0.0,0.0,0.0,0.2619411600961905,0.0,0.0,0.0,0.0,0.32315224298144,0.0,0.0,0.25002066416561725,0.5420196383735966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-22,1.6635775162115458,-1.8410789092217892,-1.0121121312095354,-1.41521410898477,0.7374821210496973,3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35192221810509433,0.0,0.0,0.2960022923247776,0.0,0.0,0.0,0.0,0.2960022923247776,0.0,0.29576531536262807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2960022923247776,0.0,0.0,0.0,0.0,0.27916402815035013,0.0,0.36502662146551484,0.0,0.0,0.0,0.0,0.28241858232183475,0.0,0.0,0.24423267736420481,0.2960022923247776,0.0,0.2960022923247776,0.0,0.0
2018-12-07,0.08888708119564344,-0.934578561659443,-0.6692888511837963,-0.008307834112885203,-0.6777876847945185,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.32999932304333973,0.0,0.0,0.0,0.2686811917567601,0.0,0.0,0.3673001355580764,0.0,0.28773269136362994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32999932304333973,0.0,0.0,0.4307399087342478,0.4448318753554565,0.0,0.0,0.0,0.0,0.0,0.32999932304333973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,-0.22605100580753704,1.4910141981820086,-0.28481180272656564,1.3985984407589995,0.7374821210496973,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.3122749609077967,0.0,0.0,0.0,0.0,0.37082269748534713,0.0,0.0,0.0,0.2722784826309241,0.0,0.0,0.0,0.0,0.0,0.0,0.4169898072150998,0.0,0.0,0.3122749609077967,0.3503890486473612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3122749609077967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2975862708540207,0.0,0.0,0.0,0.0,0.3325619159824273,0.0,0.0,0.0
2019-07-09,-0.22605100580753704,-0.4432590092683575,0.8419343558691645,1.3985984407589995,-0.6777876847945185,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0,0.0,0.0,0.21200477371846754,0.0,0.2739567400613488,0.0,0.0,0.0,0.0,0.0,0.0,0.5545529932733283,0.0,0.0,0.0,0.0,0.0,0.2115803554996536,0.28309611972907117,0.0,0.0,0.21200477371846754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538008603340514,0.0,0.21200477371846754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22577767215236944,0.0,0.0,0.0
2015-05-04,1.0337013422051848,-0.9862942143511371,-1.247361020208135,-1.41521410898477,-0.6777876847945185,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.19739157124344875,0.0,0.2071921580937932,0.0,0.0,0.0,0.23098181153055625,0.0,0.0,0.0,0.2071921580937932,0.0,0.0,0.2071921580937932,0.0,0.0,0.5583390939977482,0.0,0.0,0.0,0.0,0.2708767974364428,0.0,0.0,0.0,0.0,0.0,0.2071921580937932,0.0,0.0,0.0,0.5583390939977482,0.0,0.0,0.0,0.19776319596925812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,-1.1708652668170785,-0.11732583067565368,-0.07286115979190391,0.6951453033230572,-0.6777876847945185,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.30167526211627116,0.0,0.0,0.0,0.0,0.7164713695734659,0.0,0.0,0.0,0.2630364034872377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30167526211627116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30167526211627116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28748515731492613,0.0,0.0,0.2486141991658372,0.0,0.0,0.0,0.0,0.0
2017-10-23,0.4038251681988239,1.745701863111193,-0.48481219728600955,-0.7117609715488276,0.7374821210496973,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.2452378884619083,0.0,0.25741406807143047,0.0,0.0,0.0,0.5739403296303625,0.0,0.0,0.0,0.25741406807143047,0.0,0.0,0.25741406807143047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33653541241995666,0.0,0.0,0.0,0.0,0.0,0.25741406807143047,0.0,0.0,0.0,0.0,0.3175672484679875,0.0,0.0,0.24569959238616212,0.26632599480951563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-29,1.6635775162115458,0.06746121555974395,-0.780107333307036,-1.41521410898477,-0.6777876847945185,2,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.2598349383889497,0.0,0.0,0.0,0.32899928198929157,0.0,0.2072921316329997,0.0,0.0,0.0,0.0,0.0,0.2598349383889497,0.0,0.33795456380837785,0.0,0.0,0.2540904269295836,0.0,0.0,0.2598349383889497,0.0,0.5713496391335072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598349383889497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27114022458695153,0.0,0.0,0.0
